Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),Ventilator (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Study (F),Study2,Kid Zone (F),Kid Zone2
2017-02-09,13:55:00,auto,heatOff,hold,Home,73.5,65.5,68.3,24,66.6,15,0,0,0,0,,69.2,24,0,66.8,0,68.3,0,
2017-02-09,14:00:00,auto,heatOff,hold,Home,73.5,65.5,68.3,24,68.3,13,0,0,0,0,,69.2,24,1,66.9,0,68.3,1,
2017-02-09,14:05:00,auto,heatOff,hold,Home,73.5,65.5,68.4,25,68.3,13,0,0,0,0,,69.2,25,0,66.9,0,68.4,1,
2017-02-09,14:10:00,auto,heatOff,hold,Home,73.5,65.5,68.5,25,68.3,13,0,0,0,0,,69.2,25,0,67.1,0,68.5,0,
2017-02-09,14:15:00,auto,heatOff,hold,Home,73.5,65.5,68.5,25,68.3,13,0,0,0,0,,69.2,25,0,67.1,0,68.5,0,
2017-02-09,14:20:00,auto,heatOff,hold,Home,73.5,65.5,68.6,25,68.3,13,0,0,0,0,,69.3,25,0,67.2,0,68.6,0,
2017-02-09,14:25:00,auto,heatOff,hold,Home,73.5,65.5,68.7,25,68.3,13,0,0,0,0,,69.2,25,0,67.2,0,68.7,0,
2017-02-09,14:30:00,auto,heatOff,hold,Home,73.5,65.5,68.7,25,68.3,13,0,0,0,0,,69.2,25,0,67.2,0,68.7,0,
2017-02-09,14:35:00,auto,heatOff,hold,Home,73.5,65.5,68.8,26,68.3,13,0,0,0,0,,69.3,26,0,67.4,0,68.8,0,
2017-02-09,14:40:00,auto,heatOff,hold,Home,73.5,65.5,68.9,26,68.3,13,0,0,0,0,,69.3,26,0,67.4,0,68.9,0,
2017-02-09,14:45:00,auto,heatOff,hold,Home,73.5,65.5,68.9,26,68.3,13,0,0,0,0,,69.3,26,0,67.6,0,68.9,0,
2017-02-09,14:50:00,auto,heatOff,hold,Home,73.5,65.5,68.9,26,68.3,13,0,0,0,0,,69.4,26,0,67.6,0,68.9,0,
2017-02-09,14:55:00,auto,heatOff,hold,Home,73.5,65.5,68.9,26,68.3,13,0,0,0,0,,69.4,26,1,67.7,0,68.9,1,
2017-02-09,15:00:00,auto,heatOff,hold,Home,73.5,65.5,68.9,26,68.5,9,0,0,0,0,,69.4,26,0,67.8,0,68.9,1,
2017-02-09,15:05:00,auto,heatOff,hold,Home,73.5,65.5,68.9,26,68.5,9,0,0,0,0,,69.5,26,1,67.9,0,68.9,1,
2017-02-09,15:10:00,auto,heatOff,hold,Home,73.5,65.5,69,26,68.5,9,0,0,0,0,,69.5,26,1,68,0,69,0,
2017-02-09,15:15:00,auto,heatOff,hold,Home,73.5,65.5,69,26,68.5,9,0,0,0,0,,69.5,26,0,68,0,69,0,
2017-02-09,15:20:00,auto,heatOff,hold,Home,73.5,65.5,69,26,68.5,9,0,0,0,0,,69.5,26,0,68,0,69,0,
2017-02-09,15:25:00,auto,heatOff,hold,Home,73.5,65.5,69,25,68.5,9,0,0,0,0,,69.5,25,1,68.1,0,69,0,
2017-02-09,15:30:00,auto,heatOff,hold,Home,73.5,65.5,69,25,67.2,10,0,0,0,0,,69.5,25,1,68.3,0,69,1,
2017-02-09,15:35:00,auto,heatOff,hold,Home,73.5,65.5,69.2,26,67.2,10,0,0,0,0,,69.5,26,0,68.3,0,69.2,1,
2017-02-09,15:40:00,auto,heatOff,hold,Home,73.5,65.5,69.2,26,67.2,10,0,0,0,0,,69.6,26,0,68.3,0,69.2,0,
2017-02-09,15:45:00,auto,heatOff,hold,Home,73.5,65.5,69.2,25,67.2,10,0,0,0,0,,69.6,25,0,68.5,0,69.2,0,
2017-02-09,15:50:00,auto,heatOff,hold,Home,73.5,65.5,69.2,25,67.2,10,0,0,0,0,,69.6,25,0,68.5,0,69.2,0,
2017-02-09,15:55:00,auto,heatOff,hold,Home,73.5,65.5,69.2,25,67.2,10,0,0,0,0,,69.7,25,1,68.7,0,69.2,1,
2017-02-09,16:00:00,auto,heatOff,hold,Home,73.5,65.5,69.2,25,67.2,10,0,0,0,0,,69.7,25,0,68.7,0,69.2,1,
2017-02-09,16:05:00,auto,heatOff,hold,Home,73.5,65.5,69.2,26,67.2,10,0,0,0,0,,69.7,26,1,68.7,0,69.2,1,
2017-02-09,16:10:00,auto,heatOff,hold,Home,73.5,65.5,69.2,25,67.2,10,0,0,0,0,,69.7,25,0,68.7,0,69.2,1,
2017-02-09,16:15:00,auto,heatOff,hold,Home,73.5,65.5,69.4,25,67.2,10,0,0,0,0,,69.7,25,0,68.9,0,69.4,0,
2017-02-09,16:20:00,auto,heatOff,hold,Home,73.5,65.5,69.4,25,67.2,10,0,0,0,0,,69.7,25,0,68.9,0,69.4,0,
2017-02-09,16:25:00,auto,heatOff,hold,Home,73.5,65.5,69.4,25,67.2,10,0,0,0,0,,69.8,25,0,68.9,0,69.4,0,
2017-02-09,16:30:00,auto,heatOff,hold,Home,73.5,65.5,69.4,25,,,0,0,0,0,,69.8,25,0,68.9,0,69.4,0,
2017-02-09,16:35:00,auto,heatOff,hold,Home,73.5,65.5,69.4,25,,,0,0,0,0,,69.9,25,1,68.9,0,69.4,1,
2017-02-09,16:40:00,auto,heatOff,hold,Home,73.5,65.5,69.4,25,,,0,0,0,0,,69.9,25,0,68.9,0,69.4,1,
2017-02-09,16:45:00,auto,heatOff,hold,Home,73.5,65.5,69.4,25,,,0,0,0,0,,69.9,25,0,68.9,0,69.4,1,
2017-02-09,16:50:00,auto,heatOff,hold,Home,73.5,65.5,69.5,25,,,0,0,0,0,,69.9,25,0,68.9,0,69.5,0,
2017-02-09,16:55:00,auto,heatOff,hold,Home,73.5,65.5,69.6,25,,,0,0,0,0,,69.9,25,0,68.9,0,69.6,0,
2017-02-09,17:00:00,auto,heatOff,hold,Home,73.5,65.5,69.6,25,65,5,0,0,0,0,,69.9,25,1,68.9,0,69.6,0,
2017-02-09,17:05:00,auto,heatOff,hold,Home,73.5,65.5,69.6,25,65,5,0,0,0,0,,69.9,25,1,68.8,0,69.6,1,
2017-02-09,17:10:00,auto,heatOff,hold,Home,73.5,65.5,69.4,25,65,5,0,0,0,0,,70,25,1,68.7,0,69.4,1,
2017-02-09,17:15:00,auto,heatOff,hold,Home,73.5,65.5,69.4,25,65,5,0,0,0,0,,70,25,1,68.7,0,69.4,1,
2017-02-09,17:20:00,auto,heatOff,hold,Home,73.5,65.5,69.4,25,65,5,0,0,0,0,,69.9,25,0,68.7,0,69.4,1,
2017-02-09,17:25:00,auto,heatOff,hold,Home,73.5,65.5,69.4,25,65,5,0,0,0,0,,69.9,25,1,68.7,0,69.4,0,
2017-02-09,17:30:00,auto,heatOff,hold,Home,73.5,65.5,69.4,25,63,3,0,0,0,0,,70,25,1,68.6,0,69.4,1,
2017-02-09,17:35:00,auto,heatOff,hold,Home,73.5,65.5,69.3,26,63,3,0,0,0,0,,70,26,0,68.5,0,69.3,1,
2017-02-09,17:40:00,auto,heatOff,hold,Home,73.5,65.5,69.2,26,63,3,0,0,0,0,,70,26,0,68.5,0,69.2,0,
2017-02-09,17:45:00,auto,heatOff,hold,Home,73.5,65.5,69.2,26,63,3,0,0,0,0,,70,26,0,68.5,0,69.2,0,
2017-02-09,17:50:00,auto,heatOff,hold,Home,73.5,65.5,69.2,25,63,3,0,0,0,0,,69.9,25,1,68.4,0,69.2,0,
2017-02-09,17:55:00,auto,heatOff,hold,Home,73.5,65.5,69.1,25,63,3,0,0,0,0,,69.9,25,1,68.3,0,69.1,1,
2017-02-09,18:00:00,auto,heatOff,hold,Home,73.5,65.5,69,26,63,3,0,0,0,0,,69.9,26,0,68.3,0,69,1,
2017-02-09,18:05:00,auto,heatOff,hold,Home,73.5,65.5,69,26,63,3,0,0,0,0,,69.9,26,1,68.3,0,69,1,
2017-02-09,18:10:00,auto,heatOff,hold,Home,73.5,65.5,69,26,63,3,0,0,0,0,,69.9,26,0,68.3,0,69,1,
2017-02-09,18:15:00,auto,heatOff,hold,Home,73.5,65.5,69,26,63,3,0,0,0,0,,69.9,26,0,68.1,0,69,1,
2017-02-09,18:20:00,auto,heatOff,hold,Home,73.5,65.5,69,26,63,3,0,0,0,0,,69.9,26,0,68.1,0,69,0,
2017-02-09,18:25:00,auto,heatOff,hold,Home,73.5,65.5,69,26,63,3,0,0,0,0,,69.9,26,0,68.1,0,69,0,
2017-02-09,18:30:00,auto,heatOff,hold,Home,73.5,65.5,69,26,58.1,5,0,0,0,0,,69.9,26,0,68,0,69,0,
2017-02-09,18:35:00,auto,heatOff,hold,Home,73.5,65.5,68.9,25,58.1,5,0,0,0,0,,69.9,25,0,68,0,68.9,0,
2017-02-09,18:40:00,auto,heatOff,hold,Home,73.5,65.5,68.9,25,58.1,5,0,0,0,0,,69.9,25,0,68,0,68.9,0,
2017-02-09,18:45:00,auto,heatOff,hold,Home,73.5,65.5,68.9,25,58.1,5,0,0,0,0,,69.9,25,1,68,0,68.9,0,
2017-02-09,18:50:00,auto,heatOff,hold,Home,73.5,65.5,68.9,25,58.1,5,0,0,0,0,,70,25,0,68,0,68.9,1,
2017-02-09,18:55:00,auto,heatOff,hold,Home,73.5,65.5,68.9,25,58.1,5,0,0,0,0,,70,25,0,67.9,0,68.9,1,
2017-02-09,19:00:00,auto,heatOff,hold,Home,73.5,65.5,68.9,25,56.2,2,0,0,0,0,,70,25,0,67.8,0,68.9,1,
2017-02-09,19:05:00,auto,heatOff,hold,Home,73.5,65.5,68.9,25,56.2,2,0,0,0,0,,70,25,0,67.8,0,68.9,1,
2017-02-09,19:10:00,auto,heatOff,hold,Home,73.5,65.5,68.9,25,56.2,2,0,0,0,0,,70,25,0,67.8,0,68.9,1,
2017-02-09,19:15:00,auto,heatOff,hold,Home,73.5,65.5,68.7,25,56.2,2,0,0,0,0,,70,25,0,67.7,0,68.7,0,
2017-02-09,19:20:00,auto,heatOff,hold,Home,73.5,65.5,68.7,25,56.2,2,0,0,0,0,,70,25,0,67.6,0,68.7,0,
2017-02-09,19:25:00,auto,heatOff,hold,Home,73.5,65.5,68.7,25,56.2,2,0,0,0,0,,70,25,0,67.6,0,68.7,0,
2017-02-09,19:30:00,auto,heatOff,hold,Home,73.5,65.5,68.7,25,51.2,3,0,0,0,0,,70,25,1,67.6,0,68.7,0,
2017-02-09,19:35:00,auto,heatOff,hold,Home,73.5,65.5,68.7,25,51.2,3,0,0,0,0,,70,25,1,67.6,0,68.7,1,
2017-02-09,19:40:00,auto,heatOff,hold,Home,73.5,65.5,68.7,25,51.2,3,0,0,0,0,,69.9,25,0,67.6,0,68.7,1,
2017-02-09,19:45:00,auto,heatOff,hold,Home,73.5,65.5,68.5,25,51.2,3,0,0,0,0,,69.9,25,0,67.6,0,68.5,1,
2017-02-09,19:50:00,auto,heatOff,hold,Home,73.5,65.5,68.5,25,51.2,3,0,0,0,0,,69.9,25,0,67.5,0,68.5,0,
2017-02-09,19:55:00,auto,heatOff,hold,Home,73.5,65.5,68.5,25,51.2,3,0,0,0,0,,69.9,25,1,67.4,0,68.5,0,
2017-02-09,20:00:00,auto,heatOff,hold,Home,73.5,65.5,68.5,25,58.9,4,0,0,0,0,,69.9,25,0,67.4,0,68.5,0,
2017-02-09,20:05:00,auto,heatOff,hold,Home,73.5,65.5,68.5,25,58.9,4,0,0,0,0,,69.8,25,1,67.4,0,68.5,0,
2017-02-09,20:10:00,auto,heatOff,hold,Home,73.5,65.5,68.5,25,58.9,4,0,0,0,0,,69.8,25,1,67.4,0,68.5,1,
2017-02-09,20:15:00,auto,heatOff,hold,Home,73.5,65.5,68.5,25,58.9,4,0,0,0,0,,69.8,25,0,67.2,0,68.5,1,
2017-02-09,20:20:00,auto,heatOff,hold,Home,73.5,65.5,68.5,25,58.9,4,0,0,0,0,,69.9,25,1,67.2,0,68.5,0,
2017-02-09,20:25:00,auto,heatOff,hold,Home,73.5,65.5,68.5,25,58.9,4,0,0,0,0,,69.9,25,1,67.2,0,68.5,0,
2017-02-09,20:30:00,auto,heatOff,hold,Home,73.5,65.5,68.5,25,58.9,4,0,0,0,0,,69.8,25,1,67.2,1,68.5,1,
2017-02-09,20:35:00,auto,heatOff,hold,Home,73.5,65.5,68.5,25,58.9,4,0,0,0,0,,69.7,25,0,67.2,1,68.5,1,
2017-02-09,20:40:00,auto,heatOff,hold,Home,73.5,65.5,68.5,25,58.9,4,0,0,0,0,,69.7,25,1,67.2,1,68.5,0,
2017-02-09,20:45:00,auto,heatOff,hold,Home,73.5,65.5,68.5,25,58.9,4,0,0,0,0,,69.7,25,1,67.2,0,68.5,1,
2017-02-09,20:50:00,auto,heatOff,hold,Home,73.5,65.5,68.5,26,58.9,4,0,0,0,0,,69.6,26,0,67.1,0,68.5,1,
2017-02-09,20:55:00,auto,heatOff,hold,Home,73.5,65.5,68.4,25,58.9,4,0,0,0,0,,69.6,25,0,67.1,0,68.4,0,
2017-02-09,21:00:00,auto,heatOff,hold,Sleep,73.5,65.5,68.3,25,61.1,9,0,0,0,0,,69.6,25,0,67.1,0,68.3,0,
2017-02-09,21:05:00,auto,heatOff,hold,Sleep,73.5,65.5,68.3,25,61.1,9,0,0,0,0,,69.6,25,0,67.1,0,68.3,0,
2017-02-09,21:10:00,auto,heatOff,hold,Sleep,73.5,65.5,68.3,25,61.1,9,0,0,0,0,,69.6,25,1,66.9,0,68.3,1,
2017-02-09,21:15:00,auto,heatOff,hold,Sleep,73.5,65.5,68.3,25,61.1,9,0,0,0,0,,69.7,25,0,66.9,0,68.3,1,
2017-02-09,21:20:00,auto,heatOff,hold,Sleep,73.5,65.5,68.3,25,61.1,9,0,0,0,0,,69.7,25,1,66.9,1,68.3,0,
2017-02-09,21:25:00,auto,heatOff,hold,Sleep,73.5,65.5,68.3,25,61.1,9,0,0,0,0,,69.7,25,1,66.9,1,68.3,0,
2017-02-09,21:30:00,auto,heatOff,hold,Sleep,73.5,65.5,68.3,25,61.1,9,0,0,0,0,,69.7,25,1,66.9,1,68.3,0,
2017-02-09,21:35:00,auto,heatOff,hold,Sleep,73.5,65.5,68.1,25,61.1,9,0,0,0,0,,69.6,25,0,66.9,1,68.1,1,
2017-02-09,21:40:00,auto,heatOff,hold,Sleep,73.5,65.5,68.2,25,61.1,9,0,0,0,0,,69.6,25,0,67.1,1,68.2,1,
2017-02-09,21:45:00,auto,heatOff,hold,Sleep,73.5,65.5,68.1,25,61.1,9,0,0,0,0,,69.6,25,0,67.1,0,68.1,0,
2017-02-09,21:50:00,auto,heatOff,hold,Sleep,73.5,65.5,68.1,25,61.1,9,0,0,0,0,,69.5,25,0,67.1,0,68.1,0,
2017-02-09,21:55:00,auto,heatOff,hold,Sleep,73.5,65.5,68.1,25,61.1,9,0,0,0,0,,69.5,25,0,67.1,0,68.1,0,
2017-02-09,22:00:00,auto,heatOff,hold,Sleep,73.5,65.5,68.1,25,60,9,0,0,0,0,,69.4,25,0,67.2,0,68.1,0,
2017-02-09,22:05:00,auto,heatOff,hold,Sleep,73.5,65.5,68.1,25,60,9,0,0,0,0,,69.4,25,0,67.2,0,68.1,0,
2017-02-09,22:10:00,auto,heatOff,hold,Sleep,73.5,65.5,68.1,25,60,9,0,0,0,0,,69.4,25,1,67.2,0,68.1,1,
2017-02-09,22:15:00,auto,heatOff,hold,Sleep,73.5,65.5,68.1,25,60,9,0,0,0,0,,69.5,25,0,67.2,0,68.1,1,
2017-02-09,22:20:00,auto,heatOff,hold,Sleep,73.5,65.5,68.1,25,60,9,0,0,0,0,,69.5,25,0,67.2,0,68.1,0,
2017-02-09,22:25:00,auto,heatOff,hold,Sleep,73.5,65.5,68.1,25,60,9,0,0,0,0,,69.4,25,1,67.2,0,68.1,1,
2017-02-09,22:30:00,auto,heatOff,hold,Sleep,73.5,65.5,68,26,60,9,0,0,0,0,,69.4,26,0,67.2,0,68,1,
2017-02-09,22:35:00,auto,heatOff,hold,Sleep,73.5,65.5,68,26,60,9,0,0,0,0,,69.4,26,0,67.2,0,68,0,
2017-02-09,22:40:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,60,9,0,0,0,0,,69.4,25,0,67.2,0,68,0,
2017-02-09,22:45:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,60,9,0,0,0,0,,69.4,25,0,67.1,0,68,0,
2017-02-09,22:50:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,60,9,0,0,0,0,,69.4,25,0,67.1,0,68,0,
2017-02-09,22:55:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,60,9,0,0,0,0,,69.4,25,0,67.1,0,68,0,
2017-02-09,23:00:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,61.2,13,0,0,0,0,,69.4,25,0,67,0,68,0,
2017-02-09,23:05:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,61.2,13,0,0,0,0,,69.4,25,1,66.9,0,68,0,
2017-02-09,23:10:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,61.2,13,0,0,0,0,,69.4,25,1,66.9,0,68,1,
2017-02-09,23:15:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,61.2,13,0,0,0,0,,69.4,25,0,66.9,0,68,1,
2017-02-09,23:20:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,61.2,13,0,0,0,0,,69.4,25,0,66.9,0,68,1,
2017-02-09,23:25:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,61.2,13,0,0,0,0,,69.3,25,0,66.9,0,68,0,
2017-02-09,23:30:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,63.2,13,0,0,0,0,,69.3,25,0,66.7,0,68,0,
2017-02-09,23:35:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,63.2,13,0,0,0,0,,69.3,25,0,66.7,0,68,0,
2017-02-09,23:40:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,63.2,13,0,0,0,0,,69.3,25,0,66.7,0,68,0,
2017-02-09,23:45:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,63.2,13,0,0,0,0,,69.3,25,0,66.7,0,68,0,
2017-02-09,23:50:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,63.2,13,0,0,0,0,,69.3,25,0,66.7,0,68,0,
2017-02-09,23:55:00,auto,heatOff,hold,Sleep,73.5,65.5,67.9,25,63.2,13,0,0,0,0,,69.3,25,0,66.7,0,67.9,0,
2017-02-10,00:00:00,auto,heatOff,hold,Sleep,73.5,65.5,67.8,25,63,6,0,0,0,0,,69.3,25,0,66.5,0,67.8,0,
2017-02-10,00:05:00,auto,heatOff,hold,Sleep,73.5,65.5,67.8,25,63,6,0,0,0,0,,69.3,25,0,66.5,0,67.8,0,
2017-02-10,00:10:00,auto,heatOff,hold,Sleep,73.5,65.5,67.8,25,63,6,0,0,0,0,,69.3,25,0,66.5,0,67.8,0,
2017-02-10,00:15:00,auto,heatOff,hold,Sleep,73.5,65.5,67.9,25,63,6,0,0,0,0,,69.3,25,0,66.5,0,67.9,0,
2017-02-10,00:20:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,63,6,0,0,0,0,,69.3,25,0,66.5,0,68,0,
2017-02-10,00:25:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,63,6,0,0,0,0,,69.3,25,0,66.5,0,68,0,
2017-02-10,00:30:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,63,6,0,0,0,0,,69.3,25,0,66.5,0,68,0,
2017-02-10,00:35:00,auto,heatOff,hold,Sleep,73.5,65.5,68,25,63,6,0,0,0,0,,69.3,25,0,66.5,0,68,0,
2017-02-10,00:40:00,auto,heatOff,hold,Sleep,73.5,65.5,67.8,25,63,6,0,0,0,0,,69.3,25,0,66.5,0,67.8,0,
2017-02-10,00:45:00,auto,heatOff,hold,Sleep,73.5,65.5,67.8,25,63,6,0,0,0,0,,69.2,25,0,66.5,0,67.8,0,
2017-02-10,00:50:00,auto,heatOff,hold,Sleep,73.5,65.5,67.8,25,63,6,0,0,0,0,,69.2,25,0,66.4,0,67.8,0,
2017-02-10,00:55:00,auto,heatOff,hold,Sleep,73.5,65.5,67.8,25,63,6,0,0,0,0,,69.2,25,0,66.3,0,67.8,0,
2017-02-10,01:00:00,auto,heatOff,hold,Sleep,73.5,65.5,67.6,25,58.6,9,0,0,0,0,,69.1,25,0,66.4,0,67.6,0,
2017-02-10,01:05:00,auto,heatOff,hold,Sleep,73.5,65.5,67.6,25,58.6,9,0,0,0,0,,69.1,25,0,66.3,0,67.6,0,
2017-02-10,01:10:00,auto,heatOff,hold,Sleep,73.5,65.5,67.6,25,58.6,9,0,0,0,0,,69.1,25,0,66.3,0,67.6,0,
2017-02-10,01:15:00,auto,heatOff,hold,Sleep,73.5,65.5,67.6,25,58.6,9,0,0,0,0,,69.1,25,0,66.3,0,67.6,0,
2017-02-10,01:20:00,auto,heatOff,hold,Sleep,73.5,65.5,67.8,25,58.6,9,0,0,0,0,,69.2,25,0,66.3,0,67.8,0,
2017-02-10,01:25:00,auto,heatOff,hold,Sleep,73.5,65.5,67.8,25,58.6,9,0,0,0,0,,69.2,25,0,66.3,0,67.8,0,
2017-02-10,01:30:00,auto,heatOff,hold,Sleep,73.5,65.5,67.7,25,58.6,9,0,0,0,0,,69.2,25,0,66.2,0,67.7,0,
2017-02-10,01:35:00,auto,heatOff,hold,Sleep,73.5,65.5,67.6,25,58.6,9,0,0,0,0,,69.1,25,0,66.2,0,67.6,0,
2017-02-10,01:40:00,auto,heatOff,hold,Sleep,73.5,65.5,67.6,25,58.6,9,0,0,0,0,,69.1,25,0,66.2,0,67.6,0,
2017-02-10,01:45:00,auto,heatOff,hold,Sleep,73.5,65.5,67.6,25,58.6,9,0,0,0,0,,69.1,25,0,66.2,0,67.6,0,
2017-02-10,01:50:00,auto,heatOff,hold,Sleep,73.5,65.5,67.6,25,58.6,9,0,0,0,0,,69,25,0,66.2,0,67.6,0,
2017-02-10,01:55:00,auto,heatOff,hold,Sleep,73.5,65.5,67.6,25,58.6,9,0,0,0,0,,69,25,0,66.2,0,67.6,0,
2017-02-10,02:00:00,auto,heatOff,hold,Sleep,73.5,65.5,67.6,25,60.7,8,0,0,0,0,,69,25,0,66.2,0,67.6,0,
2017-02-10,02:05:00,auto,heatOff,hold,Sleep,73.5,65.5,67.6,25,60.7,8,0,0,0,0,,69,25,0,66.2,0,67.6,0,
2017-02-10,02:10:00,auto,heatOff,hold,Sleep,73.5,65.5,67.6,25,60.7,8,0,0,0,0,,69,25,0,66.2,0,67.6,0,
2017-02-10,02:15:00,auto,heatOff,hold,Sleep,73.5,65.5,67.6,25,60.7,8,0,0,0,0,,69,25,0,66.2,0,67.6,0,
2017-02-10,02:20:00,auto,heatOff,hold,Sleep,73.5,65.5,67.6,25,60.7,8,0,0,0,0,,69,25,0,66.2,0,67.6,0,
2017-02-10,02:25:00,auto,heatOff,hold,Sleep,73.5,65.5,67.6,25,60.7,8,0,0,0,0,,69,25,0,66.1,0,67.6,0,
2017-02-10,02:30:00,auto,heatOff,hold,Sleep,73.5,65.5,67.6,25,60.7,8,0,0,0,0,,69,25,0,66,0,67.6,0,
2017-02-10,02:35:00,auto,heatOff,hold,Sleep,73.5,65.5,67.6,25,60.7,8,0,0,0,0,,68.9,25,0,66,0,67.6,0,
2017-02-10,02:40:00,auto,heatOff,hold,Sleep,73.5,65.5,67.4,25,60.7,8,0,0,0,0,,68.9,25,0,66,0,67.4,0,
2017-02-10,02:45:00,auto,heatOff,hold,Sleep,73.5,65.5,67.4,25,60.7,8,0,0,0,0,,68.9,25,0,66,0,67.4,0,
2017-02-10,02:50:00,auto,heatOff,hold,Sleep,73.5,65.5,67.4,25,60.7,8,0,0,0,0,,68.9,25,0,66,0,67.4,0,
2017-02-10,02:55:00,auto,heatOff,hold,Sleep,73.5,65.5,67.4,25,60.7,8,0,0,0,0,,68.9,25,0,66,0,67.4,0,
2017-02-10,03:00:00,auto,heatOff,hold,Sleep,73.5,65.5,67.4,25,61.4,7,0,0,0,0,,68.8,25,0,66,0,67.4,0,
2017-02-10,03:05:00,auto,heatOff,hold,Sleep,73.5,65.5,67.4,25,61.4,7,0,0,0,0,,68.8,25,0,66,0,67.4,0,
2017-02-10,03:10:00,auto,heatOff,hold,Sleep,73.5,65.5,67.4,25,61.4,7,0,0,0,0,,68.8,25,0,66,0,67.4,0,
2017-02-10,03:15:00,auto,heatOff,hold,Sleep,73.5,65.5,67.4,25,61.4,7,0,0,0,0,,68.9,25,0,65.8,0,67.4,0,
2017-02-10,03:20:00,auto,heatOff,hold,Sleep,73.5,65.5,67.4,25,61.4,7,0,0,0,0,,68.8,25,0,65.8,0,67.4,0,
2017-02-10,03:25:00,auto,heatOff,hold,Sleep,73.5,65.5,67.4,25,61.4,7,0,0,0,0,,68.8,25,0,65.8,0,67.4,0,
2017-02-10,03:30:00,auto,heatOff,hold,Sleep,73.5,65.5,67.4,25,61.4,7,0,0,0,0,,68.8,25,0,65.8,0,67.4,0,
2017-02-10,03:35:00,auto,heatOff,hold,Sleep,73.5,65.5,67.4,25,61.4,7,0,0,0,0,,68.8,25,0,65.8,0,67.4,0,
2017-02-10,03:40:00,auto,heatOff,hold,Sleep,73.5,65.5,67.3,25,61.4,7,0,0,0,0,,68.8,25,0,65.8,0,67.3,0,
2017-02-10,03:45:00,auto,heatOff,hold,Sleep,73.5,65.5,67.2,25,61.4,7,0,0,0,0,,68.7,25,0,65.8,0,67.2,0,
2017-02-10,03:50:00,auto,heatOff,hold,Sleep,73.5,65.5,67.2,25,61.4,7,0,0,0,0,,68.8,25,0,65.8,0,67.2,0,
2017-02-10,03:55:00,auto,heatOff,hold,Sleep,73.5,65.5,67.4,25,61.4,7,0,0,0,0,,68.7,25,0,65.8,0,67.4,0,
2017-02-10,04:00:00,auto,heatOff,hold,Sleep,73.5,65.5,67.4,25,62,11,0,0,0,0,,68.7,25,0,65.8,0,67.4,0,
2017-02-10,04:05:00,auto,heatOff,hold,Sleep,73.5,65.5,67.4,25,62,11,0,0,0,0,,68.8,25,0,65.8,0,67.4,0,
2017-02-10,04:10:00,auto,heatOff,hold,Sleep,73.5,65.5,67.3,24,62,11,0,0,0,0,,68.7,24,0,65.8,0,67.3,0,
2017-02-10,04:15:00,auto,heatOff,hold,Sleep,73.5,65.5,67.2,24,62,11,0,0,0,0,,68.7,24,0,65.8,0,67.2,0,
2017-02-10,04:20:00,auto,heatOff,hold,Sleep,73.5,65.5,67.2,24,62,11,0,0,0,0,,68.7,24,0,65.6,0,67.2,0,
2017-02-10,04:25:00,auto,heatOff,hold,Sleep,73.5,65.5,67.2,24,62,11,0,0,0,0,,68.7,24,0,65.6,0,67.2,0,
2017-02-10,04:30:00,auto,heatOff,hold,Sleep,73.5,65.5,67.2,25,59.4,8,0,0,0,0,,68.7,25,0,65.6,0,67.2,0,
2017-02-10,04:35:00,auto,heatOff,hold,Sleep,73.5,65.5,67.2,25,59.4,8,0,0,0,0,,68.7,25,0,65.6,0,67.2,0,
2017-02-10,04:40:00,auto,heatOff,hold,Sleep,73.5,65.5,67.2,24,59.4,8,0,0,0,0,,68.7,24,0,65.6,0,67.2,0,
2017-02-10,04:45:00,auto,heatOff,hold,Sleep,73.5,65.5,67.2,24,59.4,8,0,0,0,0,,68.7,24,0,65.6,0,67.2,0,
2017-02-10,04:50:00,auto,heatOff,hold,Sleep,73.5,65.5,67.2,24,59.4,8,0,0,0,0,,68.7,24,0,65.6,0,67.2,0,
2017-02-10,04:55:00,auto,heatOff,hold,Sleep,73.5,65.5,67.2,24,59.4,8,0,0,0,0,,68.7,24,0,65.6,0,67.2,0,
